tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
fuck miss friend amp family,2.7360000000000007,5.329054600000006,0.5200000000000031,100.24000000000002,103.0,2.0,5.0,3.1291,-2.6550000000000002,23,0,4,0,1,6,5,5,0.495,0.194,0.311,-0.2263,0,0,0,0,0,0,0.0
u govt1 failed prepare cope w corona2 give trillion mostly capitalist use profit,9.706923076923076,12.679395076923079,7.633846153846154,63.486153846153854,59.769230769230774,8.276923076923078,43.769230769230774,8.841846274778883,4.765523076923078,68,4,8,1,1,20,13,13,0.217,0.592,0.191,-0.1027,0,0,0,0,0,0,0.0
much sense one tweet,0.5874999999999986,1.7917427500000045,-2.2299999999999986,118.17500000000001,121.5,1.6,4.0,3.1291,-3.4762,17,0,4,0,1,4,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
kindly predict,10.184999999999999,7.6245875000000005,2.890000000000004,77.90500000000002,174.0,0.8,52.0,3.1291,4.3094,13,1,1,0,1,3,2,2,0.0,0.238,0.762,0.4939,0,0,0,0,0,0,0.0
think dumb he right top sleep apnea tsla,1.9987500000000011,4.755171375000003,-0.6699999999999982,114.11500000000001,85.25,3.2,8.0,3.1291,-2.8074000000000003,33,0,8,0,1,8,8,8,0.297,0.541,0.162,-0.3612,0,0,0,0,0,0,0.0
doesnt help dont truly know many actually die die sort thing record matter,5.538,6.5300948000000005,5.206666666666667,84.45000000000002,67.66666666666666,8.666666666666668,21.666666666666668,8.841846274778883,1.1716666666666664,62,1,12,1,1,19,13,15,0.474,0.377,0.148,-0.8367,0,0,0,0,0,0,0.0
beef china shouldve beef china would bring somebody else country,7.620000000000001,10.908698272727278,2.6454545454545446,95.68818181818183,66.27272727272728,4.4,29.181818181818183,3.1291,0.646927272727273,55,2,9,0,1,13,9,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
start trouble dont care death first responder medical staff encourage people cooperate local authority stay home sickcompletely blind ego selfishness,18.22714285714286,19.189355523809525,11.704761904761906,48.54857142857145,41.38095238095238,17.923809523809524,59.095238095238095,15.903189008614273,10.160009523809524,130,8,13,5,1,34,21,21,0.341,0.413,0.246,-0.4556,0,0,0,0,0,0,0.0
legitimate epidemicthere wouldnt need inflate figureswhy would lie amp attribute death without testingsurely test million peopleyou test corps see coronathis treasonous fraud,21.401739130434784,22.02658395652174,12.362608695652174,47.39434782608697,35.52173913043478,16.156521739130437,70.82608695652175,14.554592549557764,10.548426086956521,153,11,14,4,1,37,21,23,0.375,0.625,0.0,-0.9081,0,0,0,0,0,0,0.0
zoom happy hour tonight woke 30am worth best thing,5.050000000000001,8.351025111111113,1.0311111111111124,103.70000000000002,75.66666666666667,3.6,20.11111111111111,3.1291,-0.8357555555555556,42,1,8,0,1,10,9,9,0.0,0.38,0.62,0.8689,0,0,0,0,0,0,0.0
tamil nadu people take funny funny doesnt work people realize,6.335454545454546,9.305102545454549,1.572727272727274,103.37909090909093,69.0,4.4,20.090909090909093,3.1291,-0.8294363636363635,52,1,10,0,1,12,9,11,0.0,0.58,0.42,0.7003,0,0,0,0,0,0,0.0
look bill come headno coincidence,8.388000000000002,12.384875800000003,5.240000000000002,66.40000000000003,91.0,10.0,25.0,8.841846274778883,3.809000000000001,29,1,4,1,1,8,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
many start grow brain ask million coinfection victimsthis nothing,12.899999999999999,18.150776777777786,8.89777777777778,47.30000000000004,59.0,12.488888888888889,53.44444444444444,11.20814326018867,8.877577777777779,57,4,5,2,1,16,9,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
You You wont even help,-4.299999999999997,-3.0924643333333286,-1.4499999999999975,116.14500000000001,109.0,2.4000000000000004,6.0,3.1291,-3.1418,18,0,6,0,1,6,5,6,0.361,0.639,0.0,-0.3089,0,0,0,0,0,0,0.0
funny silent since drop,4.120000000000001,6.201631000000006,0.7199999999999989,97.025,114.0,1.6,4.0,3.1291,-2.6587,20,0,3,0,1,5,4,4,0.3,0.286,0.414,0.2023,0,0,0,0,0,0,0.0
democrat distract aware underlying plan take away right contact,11.853333333333332,16.84414322222223,7.58666666666667,56.70000000000002,61.22222222222222,8.044444444444444,53.44444444444444,8.841846274778883,6.727577777777778,55,4,5,1,1,15,9,9,0.216,0.784,0.0,-0.296,0,0,0,0,0,0,0.0
lockdown like passenger long air travel big aircraft wherein sit sleep munch eat drink toiletslisten music view film round clock pas timestay safe stay You r,15.482307692307693,12.912774923076924,9.073076923076925,76.3219230769231,49.769230769230774,11.938461538461539,49.07692307692308,8.841846274778883,4.568353846153846,132,6,21,1,1,32,26,26,0.0,0.81,0.19,0.6597,0,1,1,0,0,0,0.0
waking time,3.120000000000001,-1.1951889999999956,2.890000000000004,77.90500000000002,189.0,0.8,2.0,3.1291,-2.1756,10,0,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
crore 60 million warrior,5.297499999999999,7.6715937499999995,6.620000000000001,54.72500000000002,111.5,11.600000000000001,54.0,8.841846274778883,9.481300000000001,21,2,2,1,1,7,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
like country youll love huawei home uk move drop huawei g vendor china trans,5.852,6.922084866666669,4.420000000000002,90.09000000000002,67.0,6.0,21.666666666666668,3.1291,-0.11833333333333318,63,1,12,0,1,18,14,15,0.112,0.532,0.356,0.6808,0,0,0,0,0,0,0.0
sad think dr kafeel khan still jail lecture full patriotism deliver presence,10.0825,13.582782250000001,7.773333333333333,60.70500000000001,59.833333333333336,11.466666666666669,45.333333333333336,11.20814326018867,6.499733333333335,65,4,8,2,1,19,12,12,0.22,0.78,0.0,-0.4767,0,0,0,0,0,0,0.0
like country youll love huawei home uk move drop huawei g vendor china trans,5.852,6.922084866666669,4.420000000000002,90.09000000000002,67.0,6.0,21.666666666666668,3.1291,-0.11833333333333318,63,1,12,0,1,18,14,15,0.112,0.532,0.356,0.6808,0,0,0,0,0,0,0.0
id like go morgan wallen luke comb thomas rhett concert let make happen pal,5.538,6.5300948000000005,5.206666666666667,84.45000000000002,67.66666666666666,6.0,21.666666666666668,3.1291,0.09966666666666724,62,1,11,0,1,19,15,15,0.0,0.839,0.161,0.3612,0,0,0,0,0,0,0.0
hope already steal vurus money stop amp begin right thing abba kyari die nigeria,8.110714285714284,10.225105785714288,5.041428571428572,83.85357142857143,62.57142857142857,8.457142857142857,28.285714285714285,8.841846274778883,2.1315142857142857,67,2,11,1,1,18,14,14,0.419,0.45,0.131,-0.7506,0,0,0,0,0,0,0.0
company brew beer deserves bailout scammer airline industry ticketmaster bullshit service fee charge people couldnt name thing picklevirus everyone would hate thing much,19.418749999999996,18.980480041666667,11.961666666666666,52.05000000000004,40.25,11.266666666666667,69.83333333333334,8.841846274778883,8.117383333333335,147,11,13,1,1,37,23,24,0.308,0.692,0.0,-0.836,0,0,1,0,0,0,0.0
true know people nurse home tell one person die count everyone unit,6.550000000000001,9.172894000000003,2.8566666666666656,95.95500000000001,67.33333333333334,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,56,1,10,0,1,14,12,12,0.234,0.599,0.168,-0.2732,0,0,0,0,0,0,0.0
visit communicable disease hospital amp inspect isolation ward setup treatment,16.069000000000003,21.811439900000003,13.09,19.025000000000006,50.0,16.0,70.0,13.023866798666859,13.403,69,6,3,3,1,21,10,10,0.231,0.769,0.0,-0.4019,0,1,0,0,0,0,0.0
drug run diary,-1.0899999999999999,-2.1438266666666674,1.3133333333333361,90.99000000000002,149.0,1.2000000000000002,3.0,3.1291,-2.5534000000000003,12,0,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
message president buhari end soon dont let u die hunger locate u bvn,4.41,5.605222857142859,5.884285714285717,77.8107142857143,70.42857142857143,8.457142857142857,28.285714285714285,8.841846274778883,2.3650857142857142,56,2,10,1,1,19,13,14,0.0,0.648,0.352,0.5975,0,0,0,0,0,0,0.0
like country youll love huawei home uk move drop huawei g vendor china trans,5.852,6.922084866666669,4.420000000000002,90.09000000000002,67.0,6.0,21.666666666666668,3.1291,-0.11833333333333318,63,1,12,0,1,18,14,15,0.112,0.532,0.356,0.6808,0,0,0,0,0,0,0.0
food packet distributeddry ration familiesattended twitter distress callsdisinfected,27.903750000000002,37.094351875,22.930000000000003,-55.08499999999998,30.25,18.2,70.5,13.023866798666859,15.416349999999998,77,5,1,3,1,24,8,8,0.327,0.673,0.0,-0.5267,0,0,0,0,0,0,0.0
stratnews global present webinar series post covid19 assess global impact,13.713999999999999,18.871514400000002,9.55,44.405,55.0,8.0,50.0,8.841846274778883,6.939000000000002,64,4,3,1,1,18,9,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
depiction contribution csir labs across country mitigation epidemic,17.895000000000003,24.5996685,15.555000000000003,-2.2099999999999795,51.5,23.200000000000003,70.5,14.554592549557764,17.0176,60,5,3,4,1,19,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
please iraqi people invite intervene lift embargo iraq mean,9.760000000000002,14.230876111111112,7.58666666666667,56.70000000000002,65.66666666666667,8.044444444444444,31.22222222222222,8.841846274778883,4.208688888888889,51,2,4,1,1,15,9,9,0.0,0.642,0.358,0.4404,0,0,0,0,0,0,0.0
whether want survive fight epidemic like yoga ayurveda treatment yoga increase,13.18636363636363,17.857613090909098,8.009090909090908,57.23363636363638,54.45454545454545,8.036363636363637,65.54545454545455,8.841846274778883,8.311472727272728,68,6,5,1,1,18,10,11,0.166,0.446,0.389,0.3612,0,0,0,0,1,0,0.0
look like medium outlet health official predict lift supress method towards late unless public immunity increase via antibody vaccine,16.577894736842104,18.230542578947365,12.935789473684213,36.1605263157895,44.26315789473684,13.915789473684212,61.10526315789474,13.023866798666859,9.613378947368421,115,8,7,3,1,34,19,19,0.0,0.78,0.22,0.5859,0,0,1,0,0,0,0.0
available local sam club natural fresh ingredient white chicken breast make usa find closest store near youchinocoronael montefullertonfountain valleygardenaglendorala habralong beachmurrietaontarioriversidesouth gatetorrance,33.24454545454546,37.376574363636365,18.735454545454548,-0.0768181818181688,9.909090909090907,19.70909090909091,72.0,17.122413403193683,12.782036363636363,204,11,12,6,1,48,22,22,0.0,0.806,0.194,0.5859,0,0,0,0,0,0,0.0
true know people sick flu wont get check go hospital arent work dont want add medical debt absolute accuracy hardly anyone test oc,11.134615384615387,7.485220153846154,10.434615384615388,66.56038461538463,59.0,16.553846153846155,41.38461538461539,14.554592549557764,5.803353846153845,108,4,21,4,1,35,24,26,0.277,0.593,0.131,-0.6636,2,0,0,0,0,0,0.0
one personal amp encapsulate wrong indias gotcha medium scenei collaborating,15.127000000000002,20.6354697,15.450000000000006,2.105000000000018,52.0,24.0,40.0,15.903189008614273,12.728000000000002,67,3,5,5,1,23,10,10,0.256,0.744,0.0,-0.4767,0,0,0,0,0,0,0.0
even didnt use allowance burial sure get kobo beta comot mind money,5.35923076923077,7.251840307692312,4.910769230769233,83.0092307692308,69.0,8.276923076923078,20.692307692307693,8.841846274778883,1.2693692307692306,56,1,10,1,1,17,13,13,0.0,0.827,0.173,0.3182,0,0,0,0,0,0,0.0
uttar pradesh become first state country initiate pool test covid19 able leadership,12.830000000000005,17.01269533333334,9.740000000000002,46.60500000000002,54.0,11.466666666666669,53.666666666666664,11.20814326018867,8.398066666666669,72,5,5,2,1,21,12,12,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
israel shut covid19 clinic palestine arrest staff palestinians dont even rig,10.475000000000001,14.07276983333334,5.806666666666668,74.80500000000002,59.0,4.800000000000001,37.0,3.1291,2.4664,66,3,7,0,1,17,12,12,0.188,0.705,0.107,-0.257,0,0,0,0,0,0,0.0
dear mr pompeo world like terrorist regime iran many ye,5.236000000000001,8.287782600000003,6.010000000000002,69.785,73.0,8.0,20.0,8.841846274778883,2.067,46,1,6,1,1,15,10,10,0.28,0.417,0.304,-0.1531,0,0,0,0,0,0,0.0
strongly condemn attack police personnel minority area tonk rajasthan repeat mistake subseq,15.970000000000006,20.932596000000004,10.723333333333336,39.55500000000001,47.33333333333333,8.133333333333335,62.0,8.841846274778883,8.411399999999999,80,6,3,1,1,22,12,12,0.445,0.44,0.115,-0.7184,0,0,0,0,0,0,0.0
rumour inflict violence,13.04,15.495726333333337,13.113333333333333,6.390000000000043,119.0,14.533333333333335,69.66666666666667,8.841846274778883,14.72326666666667,21,2,0,1,1,7,3,3,0.672,0.328,0.0,-0.6249,0,0,0,0,0,0,0.0
require quarantine bang random stranger fine via another insane fool dont trust asshole,10.802142857142861,13.585020642857145,8.412857142857145,59.68214285714288,56.85714285714286,11.314285714285715,49.714285714285715,11.20814326018867,6.993657142857144,75,5,8,2,1,22,14,14,0.435,0.471,0.094,-0.7581,0,1,0,0,0,0,0.0
feel unwell go hospital lie health care professional symptom youre experienci,10.8675,14.56275741666667,10.723333333333336,39.55500000000001,58.166666666666664,14.8,45.333333333333336,13.023866798666859,8.384733333333333,67,4,7,3,1,22,12,12,0.0,0.758,0.242,0.4939,0,0,0,0,0,0,0.0
shahid bhaiyou thank chaina also comment adversely honourable yoga guru donat,12.758181818181818,17.323081181818182,5.863636363636363,72.61545454545457,55.36363636363637,8.036363636363637,47.36363636363637,8.841846274778883,5.358745454545456,67,4,7,1,1,16,11,11,0.117,0.519,0.364,0.5859,0,0,0,0,0,0,0.0
please stay fight back,2.942499999999999,4.731668250000006,-2.2299999999999986,118.17500000000001,116.5,1.6,4.0,3.1291,-3.4762,19,0,4,0,1,4,4,4,0.377,0.29,0.333,-0.0772,0,0,0,0,1,0,0.0
couldve say good without associate entire kano illiteracy mistake one person cant deal wi,8.942499999999999,10.279283250000002,9.087500000000002,58.4075,60.25,11.4,41.0,11.20814326018867,5.213324999999999,76,4,11,2,1,25,16,16,0.276,0.573,0.151,-0.34,0,0,0,0,0,0,0.0
detailed sop issue delhi govt foot warrior containment surveillance team work conta,12.830000000000005,17.01269533333334,10.723333333333336,39.55500000000001,54.0,14.8,45.333333333333336,13.023866798666859,8.929733333333335,72,4,5,3,1,22,12,12,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
You ppl r sick,-6.477499999999999,-7.028033749999997,-2.2299999999999986,118.17500000000001,136.5,1.6,4.0,3.1291,-3.4762,11,0,4,0,1,4,4,4,0.623,0.377,0.0,-0.5106,0,0,0,0,0,0,0.0
curve respond well prayer,6.475000000000001,9.141556500000007,3.6700000000000017,75.87500000000001,109.0,1.6,29.0,3.1291,1.4013,22,1,2,0,1,6,4,4,0.0,0.588,0.412,0.2732,0,0,0,0,0,0,0.0
let fight togetherstart process ldc joining,11.399999999999999,16.507039000000006,8.383333333333336,45.64500000000001,75.66666666666666,9.066666666666668,56.0,8.841846274778883,8.2032,38,3,3,1,1,11,6,6,0.342,0.658,0.0,-0.3818,0,0,0,0,1,0,0.0
remember look back may supply chain economic damage do create economic damage hysteria create medium politician weve see movie million time,15.046818181818182,14.65896822727273,13.371818181818181,38.37772727272727,48.54545454545455,16.072727272727274,49.27272727272727,14.554592549557764,8.37249090909091,119,6,10,4,1,38,19,22,0.315,0.542,0.142,-0.7269,0,0,0,0,0,0,0.0
voilaters announce request avoid crowd regard covid19 could help fight ag,11.045454545454547,15.184953545454555,5.863636363636363,72.61545454545457,59.0,4.4,47.36363636363637,3.1291,3.8969272727272735,63,4,6,0,1,16,11,11,0.31,0.516,0.174,-0.2732,0,1,0,0,1,0,0.0
really get travel plan addiction real,6.690000000000001,10.627188000000004,2.4833333333333343,87.94500000000001,85.66666666666666,9.066666666666668,22.666666666666668,8.841846274778883,2.7898666666666676,32,1,5,1,1,8,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
mumbai ka hotspot shivaji nagar govandi area positive amp around quarantine yanha ke tabli,11.475000000000001,14.424999357142863,8.412857142857145,59.68214285714288,55.42857142857143,11.314285714285715,49.714285714285715,11.20814326018867,6.993657142857144,77,5,8,2,1,22,14,14,0.0,0.783,0.217,0.5574,0,1,0,0,0,0,0.0
crisis wish teach shiv sena lesson life brutal,5.53125,9.165059625000005,2.280000000000001,92.965,77.75,3.2,8.0,3.1291,-1.9899000000000002,39,0,6,0,1,10,8,8,0.516,0.314,0.17,-0.7579,0,0,0,0,0,0,0.0
hunger cannot waitjoin u mission protect vulnerable groupsdonate,12.899999999999999,18.150776777777786,7.58666666666667,56.70000000000002,59.0,8.044444444444444,64.55555555555556,8.841846274778883,8.532022222222224,57,5,4,1,1,15,9,9,0.603,0.397,0.0,-0.6229,0,0,0,0,0,0,0.0
vlog clip get remove twitter bc copyright one didnt get miss everyone much first event horrible camera fun ever cant wait hang,11.176250000000003,8.69074079166667,8.52,76.72500000000002,57.75,9.600000000000001,40.66666666666667,3.1291,2.8469666666666664,105,4,18,0,1,30,22,24,0.128,0.697,0.174,0.0629,0,0,0,0,0,0,0.0
hello milind sir start initiative feed stray animal pandemic please take look share family friend,12.131999999999998,14.761886200000003,8.353333333333339,61.890000000000015,53.666666666666664,14.0,28.333333333333336,13.023866798666859,4.834333333333333,83,2,11,3,1,23,15,15,0.0,0.609,0.391,0.7717,0,0,0,0,0,0,0.0
proud india always consider vasudhaiva kutumbakam stand ready help,13.42333333333334,18.80409355555556,8.89777777777778,47.30000000000004,57.88888888888889,12.488888888888889,42.333333333333336,11.20814326018867,7.799800000000001,58,3,4,2,1,16,9,9,0.0,0.42,0.58,0.8074,0,0,0,0,0,0,0.0
nice idea leverage virtual engagement difficult time,13.021428571428572,18.611462571428575,10.740000000000002,30.53000000000003,66.14285714285714,19.942857142857143,64.14285714285714,13.023866798666859,14.598257142857143,46,4,3,3,1,14,7,7,0.203,0.325,0.472,0.5106,0,0,0,0,0,0,0.0
israel shut covid19 clinic palestine arrest staff palestinians dont even rig,10.475000000000001,14.07276983333334,5.806666666666668,74.80500000000002,59.0,4.800000000000001,37.0,3.1291,2.4664,66,3,7,0,1,17,12,12,0.188,0.705,0.107,-0.257,0,0,0,0,0,0,0.0
fuck lose homies bob violence guessing bonus,7.638571428571428,11.891632857142863,7.368571428571432,54.70142857142861,77.57142857142857,8.514285714285714,35.57142857142857,8.841846274778883,5.36397142857143,38,2,3,1,1,12,7,7,0.613,0.179,0.208,-0.7783,0,0,0,0,0,0,0.0
reading,12.04,-4.229126999999998,8.400000000000002,36.62000000000003,319.0,0.4,101.0,3.1291,12.2622,7,1,0,0,1,2,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
indian medium enemy poor antiscience worship falsehood ravish kumar,13.946666666666665,19.457410333333343,14.142222222222223,9.700000000000017,56.77777777777778,16.933333333333334,42.333333333333336,13.023866798666859,11.039800000000001,59,3,1,3,1,20,9,9,0.446,0.405,0.149,-0.6597,0,0,0,0,0,0,0.0
true people eat as cant get,-3.1271428571428572,-1.5480265714285686,-1.0599999999999987,115.13000000000002,100.42857142857143,2.8000000000000003,7.0,3.1291,-2.9746,22,0,7,0,1,7,7,7,0.0,0.641,0.359,0.4215,0,0,0,0,0,0,0.0
agree innocent like enemy theyre live life way ought bat dont spread wrong unnatural action,8.403529411764708,9.091034058823531,7.698823529411765,70.14470588235297,61.35294117647059,11.505882352941178,28.764705882352942,11.20814326018867,3.2691647058823534,77,2,13,2,1,24,17,17,0.149,0.426,0.424,0.6656,0,0,0,0,0,0,0.0
live lot way get involve dont want infect vice versa hit community lik,5.082857142857144,6.445201571428573,4.19857142857143,89.89642857142859,69.0,5.6000000000000005,28.285714285714285,3.1291,0.7493714285714286,58,2,11,0,1,17,14,14,0.092,0.908,0.0,-0.0572,0,0,0,0,0,0,0.0
noida lab make rapid anti body test kit detect early symptom work lab specially mention big thanks support,10.858333333333334,11.628054833333334,7.1633333333333375,75.765,56.22222222222223,7.2,40.22222222222222,3.1291,2.836822222222222,89,4,12,0,1,24,17,18,0.1,0.655,0.245,0.5106,0,0,0,0,0,0,0.0
beef china shouldve beef china would bring somebody else country,7.620000000000001,10.908698272727278,2.6454545454545446,95.68818181818183,66.27272727272728,4.4,29.181818181818183,3.1291,0.646927272727273,55,2,9,0,1,13,9,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
take break listen power break podcasts episode virtual collaboration community feature vpeers founder ceo dr,15.586000000000006,19.073776933333335,9.92666666666667,50.610000000000014,46.333333333333336,11.333333333333336,61.666666666666664,11.20814326018867,8.303666666666668,94,7,9,2,1,25,14,15,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0
hey fuper trooper head wont episode pod week ethan feel weather co,4.996923076923078,6.799544076923077,5.818461538461538,76.50153846153847,69.76923076923077,5.2,36.07692307692308,3.1291,2.279369230769231,55,3,8,0,1,18,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
escape high ground consume disguise fix roof,7.638571428571428,11.891632857142863,3.997142857142858,78.87285714285716,77.57142857142857,2.8000000000000003,35.57142857142857,3.1291,2.1325428571428575,38,2,4,0,1,10,7,7,0.23,0.575,0.195,-0.0772,0,0,0,0,0,0,0.0
anything,16.75,1.6507240000000039,8.400000000000002,36.62000000000003,309.0,0.4,101.0,3.1291,12.2622,8,1,0,0,1,2,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
due crisis federal statistical office provide provisional count record reg,14.184999999999995,19.4594995,11.91,27.485000000000014,54.0,16.0,50.0,13.023866798666859,10.155,65,4,5,3,1,20,10,10,0.313,0.687,0.0,-0.6249,0,0,0,0,0,0,0.0
cuz hby,-6.300000000000001,-12.954891,-3.01,120.20500000000001,209.0,0.8,2.0,3.1291,-3.8106,6,0,2,0,1,2,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
pakistan st drive covid19 test service establish sindh govt karachi report international med,14.054615384615381,18.106949846153853,10.356923076923081,43.963076923076954,50.53846153846153,11.353846153846156,59.15384615384615,11.20814326018867,8.500907692307692,80,6,7,2,1,23,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
stop dumbass dong indons,5.297499999999999,7.6715937499999995,3.6700000000000017,75.87500000000001,111.5,1.6,29.0,3.1291,1.4013,21,1,2,0,1,6,4,4,0.744,0.256,0.0,-0.7003,0,0,0,0,0,0,0.0
lahore aerial view,5.190000000000001,5.695974666666672,5.246666666666666,62.79000000000002,135.66666666666666,14.533333333333335,3.0,8.841846274778883,3.896600000000001,16,0,2,1,1,5,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
need help request take action provide security hope u regional level guid,8.904999999999998,12.112819500000004,6.789999999999999,67.75500000000001,62.333333333333336,11.466666666666669,45.333333333333336,11.20814326018867,6.499733333333335,62,4,8,2,1,18,12,12,0.0,0.5,0.5,0.7906,0,0,0,0,0,0,0.0
