tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
inspite huge work effort ts govt fight pandemic people still,7.591000000000001,11.227708100000001,4.830000000000002,78.24500000000002,68.0,8.0,30.0,8.841846274778883,3.0370000000000004,51,2,7,1,1,14,10,10,0.202,0.62,0.178,-0.0772,0,0,0,0,1,0,0.0
keep use push ya bill back ya want set shit gonna ya debt rest year wh,2.3082352941176474,1.4818151176470593,2.84,104.98000000000002,74.29411764705883,6.800000000000001,17.0,3.1291,-1.3026000000000004,55,0,17,0,1,17,15,17,0.299,0.637,0.064,-0.7003,1,0,0,0,0,0,0.0
hey miss trillion dollar bill cover treatment get basement,9.236666666666668,13.57755933333333,6.2755555555555596,66.10000000000002,66.77777777777777,3.6,42.333333333333336,3.1291,3.4998000000000005,50,3,4,0,1,14,9,9,0.167,0.833,0.0,-0.1531,0,0,0,0,0,0,0.0
read fantastic thread amp judgement court malawi struck illegal emergency order issue th,12.605384615384615,16.297764923076926,8.541538461538462,56.97846153846157,53.61538461538461,11.353846153846156,43.769230769230774,11.20814326018867,6.505523076923078,76,4,7,2,1,21,13,13,0.394,0.433,0.173,-0.5574,0,0,0,0,0,0,0.0
get u bore fuck hungry fuck horny fuck,0.8212499999999991,3.2852086250000028,-0.6699999999999982,114.11500000000001,87.75,3.2,8.0,3.1291,-2.8074000000000003,31,0,8,0,1,8,6,8,0.806,0.194,0.0,-0.91,0,0,0,0,0,0,0.0
fkn need hug tbh gate injects coochies,3.6014285714285705,6.851760571428574,2.3114285714285714,90.95857142857145,86.14285714285714,2.8000000000000003,35.57142857142857,3.1291,1.6654000000000004,32,2,5,0,1,9,7,7,0.0,0.659,0.341,0.4767,0,0,0,0,0,0,0.0
would call misdiagnosis people die cause attribute china,11.418749999999996,16.514873375,6.705000000000002,61.24000000000001,65.25,13.200000000000001,33.0,11.20814326018867,6.0901,49,2,6,2,1,13,8,8,0.358,0.642,0.0,-0.5994,0,0,0,0,0,0,0.0
dr colleen smith whose video apocalyptic elmhurst hospital run nyt boost fear factor,11.156153846153849,14.488579999999999,5.818461538461538,76.50153846153847,56.69230769230769,11.353846153846156,43.769230769230774,11.20814326018867,5.750907692307694,72,4,10,2,1,18,13,13,0.374,0.493,0.133,-0.7096,0,0,0,0,0,0,0.0
sorry really want panic medium come back incompetent nonwhite terror cell,11.045454545454547,15.184953545454555,9.081818181818182,49.54272727272729,59.0,11.672727272727274,29.181818181818183,11.20814326018867,5.056927272727274,63,2,6,2,1,19,11,11,0.6,0.316,0.084,-0.8685,0,0,0,0,0,0,0.0
situation deteriorate saudi arabia riyadh governor infect condition deteriorate place oxygen support icu bed king faisal hospital reserve royal family hide cause terrible harm,20.4,20.205449,16.878333333333334,16.80000000000004,38.166666666666664,17.933333333333334,61.5,15.903189008614273,10.942799999999998,152,9,8,5,1,47,23,24,0.268,0.645,0.087,-0.6808,0,0,0,0,0,0,0.0
state government suspend isolation amp social distancing easter agreement,17.086666666666666,23.377311000000006,12.831111111111113,19.100000000000023,50.11111111111111,16.933333333333334,64.55555555555556,13.023866798666859,13.558688888888891,65,5,2,3,1,19,9,9,0.352,0.423,0.225,-0.2023,0,1,0,0,0,0,0.0
tablighi program also hold pakistan malaysia march lead spread large scale india h,10.431538461538462,13.583987538461542,4.910769230769233,83.0092307692308,58.230769230769226,5.2,43.769230769230774,3.1291,3.0255230769230774,70,4,9,0,1,17,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
government win war alone stand together one nation work coordination,11.359000000000002,15.931588900000001,9.55,44.405,60.0,16.0,40.0,13.023866798666859,8.531,59,3,6,3,1,18,10,10,0.353,0.419,0.228,-0.2732,0,1,0,0,0,0,0.0
rubbish absolutely need extend,12.362500000000004,16.491370250000003,9.57,33.57500000000002,96.5,11.600000000000001,54.0,8.841846274778883,10.2988,27,2,1,1,1,8,4,4,0.0,0.603,0.397,0.2449,0,0,0,0,0,0,0.0
highly unfair criminally unfair suit though silence secular liberal silence amp silence medi,14.054615384615381,18.106949846153853,11.26461538461539,37.455384615384645,50.53846153846153,14.430769230769233,59.15384615384615,13.023866798666859,10.492446153846155,80,6,5,3,1,24,10,13,0.382,0.618,0.0,-0.7774,0,0,0,0,0,0,0.0
positive delhi congress leader book hide visit markaz nizamuddin village deenpur declare containme,16.228461538461538,20.82072723076923,12.172307692307694,30.947692307692336,45.92307692307692,11.353846153846156,66.84615384615384,11.20814326018867,10.504753846153847,86,7,3,2,1,25,13,13,0.104,0.675,0.221,0.4404,0,0,0,0,0,0,0.0
would like thank help u spread awareness blood donation time,7.591000000000001,11.227708100000001,2.4700000000000024,95.165,68.0,4.0,30.0,3.1291,0.7749999999999999,51,2,8,0,1,12,10,10,0.0,0.438,0.562,0.7717,0,0,0,0,0,0,0.0
patient tramari islamabad tell tell story visit pims benazir bhutto hospit,11.473636363636366,15.719485454545456,4.790909090909089,80.30636363636366,58.09090909090909,4.4,47.36363636363637,3.1291,3.5996545454545466,64,4,7,0,1,15,10,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
pls youve overstay welcome,2.7360000000000007,5.329054600000006,2.8800000000000026,83.32000000000004,103.0,2.0,45.0,3.1291,3.187000000000001,23,2,3,0,1,7,5,5,0.0,0.317,0.683,0.5106,0,0,0,0,0,0,0.0
proven lock house nothing homework still homework,11.002857142857145,16.091526428571427,3.997142857142858,78.87285714285716,70.42857142857142,2.8000000000000003,49.857142857142854,3.1291,3.9854000000000003,43,3,4,0,1,10,6,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
boris johnson rejection mp work home allowance sign petition via,9.475000000000001,13.579648500000005,9.55,44.405,64.0,16.0,50.0,13.023866798666859,10.155,55,4,5,3,1,18,10,10,0.28,0.72,0.0,-0.5423,0,0,0,0,0,0,0.0
fact protect family member reduce chance,9.044999999999998,13.567113500000005,6.416666666666668,59.745000000000005,80.66666666666666,2.4000000000000004,22.666666666666668,3.1291,1.1998666666666669,35,1,2,0,1,10,6,6,0.0,0.465,0.535,0.5574,0,0,0,0,0,0,0.0
tamil nadu tablighis make confirm case medium cover truth u,7.120000000000001,10.639723,6.010000000000002,69.785,69.0,8.0,30.0,8.841846274778883,3.3640000000000008,50,2,6,1,1,15,10,10,0.0,0.777,0.223,0.3182,0,0,0,0,0,0,0.0
thank health minister government sindh collaborate u give u green signal,10.617272727272727,14.650421636363639,9.081818181818182,49.54272727272729,59.90909090909091,15.30909090909091,38.27272727272727,13.023866798666859,7.697836363636364,62,3,7,3,1,19,10,11,0.0,0.762,0.238,0.3612,0,0,0,0,0,0,0.0
spread base two factors1 dense population is2 dense population,11.330000000000005,16.190826444444443,8.89777777777778,47.30000000000004,62.333333333333336,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,54,3,6,2,1,16,7,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
asian flu kill mil people hk flu kill 4 mil swine flu bird flu kill mor,3.0549999999999997,2.9294694999999997,3.1875000000000036,100.70750000000001,72.75,6.4,16.0,3.1291,-1.265425,56,0,15,0,1,17,10,16,0.754,0.246,0.0,-0.9764,0,0,1,0,0,0,0.0
thing go people go get contract pass,2.255714285714287,5.171803142857144,0.6257142857142846,103.04428571428573,89.0,2.8000000000000003,21.285714285714285,3.1291,-0.6545999999999994,30,1,6,0,1,8,6,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
diary continue see,5.190000000000001,5.695974666666672,9.180000000000003,34.59000000000003,135.66666666666666,14.533333333333335,36.333333333333336,8.841846274778883,9.309933333333335,16,1,1,1,1,6,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
mask short worldwide need prioritise use available masks1 healthcare professionals2 frontlin,19.18090909090909,25.34105981818182,11.227272727272727,34.160909090909115,41.72727272727273,11.672727272727274,65.54545454545455,11.20814326018867,10.070563636363637,82,6,5,2,1,21,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
new ebola case confirm drc fighting ebola sad news,5.050000000000001,8.351025111111113,2.342222222222226,94.30000000000003,75.66666666666667,3.6,31.22222222222222,3.1291,0.9686888888888898,42,2,7,0,1,11,8,9,0.444,0.556,0.0,-0.6808,0,0,0,0,2,0,0.0
circle pack modellingestimating schedule mathematical topic link,21.095714285714287,28.691207142857145,17.482857142857146,-17.812857142857126,48.99999999999999,14.228571428571428,49.857142857142854,11.20814326018867,9.981114285714288,58,3,3,2,1,18,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
new religion psudo liberal,7.6525,10.611519250000008,9.57,33.57500000000002,106.5,21.6,54.0,11.20814326018867,14.318800000000001,23,2,2,2,1,8,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
someone call common cold bop cant sleep,1.9987500000000011,4.755171375000003,0.8049999999999997,103.54,85.25,3.2,20.5,3.1291,-0.7774000000000001,33,1,7,0,1,9,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
honestly believe brexiteer claim happy extension brexiteerno delay,17.30625,23.864687125000003,11.130000000000003,29.515000000000015,52.75,18.2,70.5,13.023866798666859,14.598849999999999,59,5,3,3,1,16,8,8,0.164,0.357,0.479,0.6597,0,0,0,0,0,0,0.0
btch openin fire catchin body like bro,3.6014285714285705,6.851760571428574,0.6257142857142846,103.04428571428573,86.14285714285714,2.8000000000000003,21.285714285714285,3.1291,-0.6545999999999994,32,1,6,0,1,8,7,7,0.242,0.505,0.253,0.0258,0,0,0,0,0,0,0.0
hoe impact novel please share testimonial u,6.965714285714288,11.051654142857146,7.368571428571432,54.70142857142861,79.0,8.514285714285714,21.285714285714285,8.841846274778883,3.0439714285714294,37,1,4,1,1,12,7,7,0.0,0.306,0.694,0.7003,0,0,0,0,0,0,0.0
social distance best protection sehat kahani http,11.002857142857145,16.091526428571427,10.740000000000002,30.53000000000003,70.42857142857142,8.514285714285714,35.57142857142857,8.841846274778883,6.298257142857144,43,2,1,1,1,14,7,7,0.0,0.588,0.412,0.6369,0,0,0,0,0,0,0.0
reason wasnt discover earlier u,2.7650000000000006,5.7273121666666675,6.416666666666668,59.745000000000005,94.0,9.066666666666668,39.333333333333336,8.841846274778883,6.041533333333335,27,2,3,1,1,10,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
prediction step happenedcheck step,17.072499999999998,22.371221250000005,9.57,33.57500000000002,86.5,21.6,54.0,11.20814326018867,14.318800000000001,31,2,2,2,1,8,3,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dubai night till stay home http,1.9800000000000004,4.747337000000002,0.5166666666666693,102.04500000000002,95.66666666666666,2.4000000000000004,6.0,3.1291,-2.5968,26,0,5,0,1,7,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
tobacco intoxicant also,13.04,15.495726333333337,13.113333333333333,6.390000000000043,119.0,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,21,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
rockefeller insider aaron russo explain core virusnew world order agenda minute,13.614545454545457,18.392145,8.009090909090908,57.23363636363638,53.54545454545455,11.672727272727274,47.36363636363637,11.20814326018867,7.415109090909093,69,4,6,2,1,18,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
probs best thing couldve happen bank balance,4.942499999999999,8.430078250000005,2.280000000000001,92.965,79.0,3.2,20.5,3.1291,-0.36865000000000014,38,1,6,0,1,10,8,8,0.0,0.588,0.412,0.6369,0,0,0,0,0,0,0.0
volunteer distribute food packet two panchayat nilavembu herbal drink boost immunity,15.755454545454548,21.06480454545455,10.154545454545453,41.8518181818182,49.00000000000001,15.30909090909091,56.45454545454545,13.023866798666859,10.650563636363637,74,5,5,3,1,20,11,11,0.0,0.787,0.213,0.4019,0,0,1,0,0,0,0.0
million u indoors eat crappy food unable excercise chance many u die heart relate illnesses probably increased extent exceeds risk death,15.087142857142858,15.269454857142858,10.580952380952379,56.6057142857143,48.047619047619044,10.304761904761905,54.333333333333336,8.841846274778883,6.168104761904763,116,7,11,1,1,32,20,21,0.509,0.366,0.125,-0.9274,0,0,0,0,0,0,0.0
dear currently watch channel right soon cut away president trump brie,9.332727272727272,13.046825909090916,4.790909090909089,80.30636363636366,62.63636363636364,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,59,3,8,1,1,15,11,11,0.153,0.657,0.19,0.128,1,0,0,0,0,0,0.0
place remain lockdown virusfree place easter period,12.348571428571425,17.77148385714286,9.054285714285715,42.61571428571432,67.57142857142856,8.514285714285714,35.57142857142857,8.841846274778883,5.831114285714287,45,2,2,1,1,13,6,7,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0
cockblockin,30.880000000000003,19.29027700000001,-3.3999999999999986,121.22000000000003,279.0,0.4,101.0,3.1291,8.9922,11,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
approach unprecedented holiday weekend cant forget trap home abuser nowhere go spread word help u make coronaspecific domestic violence plan priority decisionmakers,19.353913043478265,19.470126999999998,15.953913043478263,21.646521739130463,39.869565217391305,21.373913043478264,66.47826086956522,18.243605946275583,12.79277391304348,143,10,12,7,1,44,23,23,0.243,0.473,0.285,-0.171,0,0,0,0,2,0,0.0
akshay kumar sir donation pulwama martyrs crassam flood crchennai flood crcrpf family crhft,13.692307692307686,17.654653615384618,9.44923076923077,50.470769230769264,51.30769230769231,8.276923076923078,51.46153846153846,8.841846274778883,6.51783076923077,79,5,5,1,1,22,12,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
muslim mob pelt stone open fire police stop congregational prayer shabebaraat amidst coron,13.329999999999998,17.20235738461539,6.726153846153849,69.99384615384618,52.07692307692308,8.276923076923078,28.384615384615387,8.841846274778883,2.2670615384615385,78,2,10,1,1,19,13,13,0.295,0.705,0.0,-0.5574,0,0,0,0,0,0,0.0
highly unfair criminally unfair suit though silence secular liberal silence amp silence medi,14.054615384615381,18.106949846153853,11.26461538461539,37.455384615384645,50.53846153846153,14.430769230769233,59.15384615384615,13.023866798666859,10.492446153846155,80,6,5,3,1,24,10,13,0.382,0.618,0.0,-0.7774,0,0,0,0,0,0,0.0
sure could get stuff head call hair cut,1.4100000000000001,4.020190000000003,-0.6699999999999982,114.11500000000001,86.5,3.2,8.0,3.1291,-2.8074000000000003,32,0,8,0,1,8,8,8,0.202,0.577,0.221,0.0516,0,0,0,0,0,0,0.0
may spread air expert say,0.8520000000000003,2.9771142000000026,0.5200000000000031,100.24000000000002,107.0,2.0,5.0,3.1291,-2.6550000000000002,21,0,4,0,1,6,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
danger spread world take small precauti,8.259999999999998,12.587138333333336,0.5166666666666693,102.04500000000002,82.33333333333334,2.4000000000000004,22.666666666666668,3.1291,-0.43513333333333293,34,1,5,0,1,7,6,6,0.405,0.595,0.0,-0.5267,0,0,0,0,0,0,0.0
kya yeh bhi sindh hai lockdown compromised federal govts wrong policy amp narrative,10.793846153846154,14.03628376923077,7.633846153846154,63.486153846153854,57.46153846153847,14.430769230769233,43.769230769230774,13.023866798666859,7.490907692307694,71,4,9,3,1,20,13,13,0.205,0.795,0.0,-0.4767,0,1,0,0,0,0,0.0
yogi adityanath best amongst cm deal coronahe ensure strict lockdown amp time,10.475000000000001,14.07276983333334,3.84,88.905,59.0,4.800000000000001,45.333333333333336,3.1291,3.0022333333333333,66,4,9,0,1,15,12,12,0.0,0.595,0.405,0.7783,0,1,0,0,0,0,0.0
continue prayer temple liberation ms bjp hanif,8.984285714285715,13.571590285714294,9.054285714285715,42.61571428571432,74.71428571428571,14.228571428571428,35.57142857142857,11.20814326018867,7.661114285714287,40,2,4,2,1,13,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
great need maximum number people aarogya setu phone let keep urge citizen download,10.431538461538462,13.583987538461542,5.818461538461538,76.50153846153847,58.230769230769226,8.276923076923078,43.769230769230774,8.841846274778883,4.513984615384616,70,4,9,1,1,18,13,13,0.0,0.671,0.329,0.6597,0,0,0,0,0,0,0.0
biscuit egypt really good stuff,6.504000000000001,10.0329354,0.5200000000000031,100.24000000000002,95.0,2.0,25.0,3.1291,-0.06099999999999994,27,1,4,0,1,6,5,5,0.0,0.556,0.444,0.4927,0,0,0,0,0,0,0.0
country no1 safe chinese appswe see muslim use tiktok spread wrong inf,7.727499999999999,10.642856750000004,2.8566666666666656,95.95500000000001,64.83333333333334,4.800000000000001,28.666666666666668,3.1291,0.5680666666666667,59,2,10,0,1,14,12,12,0.194,0.625,0.181,-0.0516,0,0,0,0,0,0,0.0
ensured people compulsorily wear mask urban area municipal corporation municipality,18.424,24.751365400000005,16.630000000000006,-6.35499999999999,45.0,20.0,60.0,14.554592549557764,13.714000000000002,74,5,4,4,1,24,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
shall join disciple lord make ready loyalty day darkness time shall enter triumph day lightgod die pandemic rise give u freedom time,13.33409090909091,12.520840590909096,9.080909090909092,69.14136363636364,52.18181818181819,10.618181818181819,53.81818181818181,8.841846274778883,5.580218181818183,111,7,15,1,1,30,19,22,0.167,0.395,0.438,0.8625,0,0,0,0,0,0,0.0
fear lot u probably contract beat tragedy pass people weaker immune system,9.297500000000003,12.602807083333339,5.806666666666668,74.80500000000002,61.5,4.800000000000001,37.0,3.1291,2.4664,63,3,7,0,1,17,12,12,0.533,0.355,0.112,-0.8519,0,0,0,0,0,0,0.0
sensation world since begin year follow time test tip,6.619999999999997,10.310975444444445,4.964444444444446,75.50000000000003,72.33333333333334,8.044444444444444,20.11111111111111,8.841846274778883,2.0409111111111105,45,1,6,1,1,13,9,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
ya allah help u protect u krakatau gempa powerfull forgive u sin,5.372499999999999,7.7029312500000024,4.823333333333334,81.855,69.83333333333334,4.800000000000001,45.333333333333336,3.1291,3.2747333333333337,53,4,8,0,1,16,10,12,0.225,0.312,0.463,0.4215,1,0,0,0,0,0,0.0
america use mass graf bury victim america america dont worry go jumat ea,5.755714285714287,7.285180285714286,5.884285714285717,77.8107142857143,67.57142857142857,5.6000000000000005,35.42857142857143,3.1291,2.1429428571428573,60,3,9,0,1,19,12,14,0.135,0.709,0.155,0.0788,0,0,0,0,0,0,0.0
spread base two factors1 dense population is2 dense population,11.330000000000005,16.190826444444443,8.89777777777778,47.30000000000004,62.333333333333336,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,54,3,6,2,1,16,7,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
masheshabhishek srinavasa go checkpost tell officer muslimsthreatened spread,23.19375,31.214500875,6.705000000000002,61.24000000000001,40.25,8.200000000000001,70.5,8.841846274778883,9.3526,69,5,4,1,1,13,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
ten herb kill doctor demand proven help,4.274285714285714,7.691739285714288,2.3114285714285714,90.95857142857145,84.71428571428571,2.8000000000000003,7.0,3.1291,-2.040314285714286,33,0,5,0,1,9,7,7,0.481,0.31,0.209,-0.5423,0,0,0,0,0,0,0.0
rlly suppose see xavier wulf last month stupid fuck shit,5.707000000000001,8.8757677,3.650000000000002,86.70500000000001,72.0,4.0,20.0,3.1291,-0.19499999999999984,47,1,7,0,1,13,10,10,0.6,0.4,0.0,-0.8885,0,0,0,0,0,0,0.0
bos mustapha say idea rot health sector thing per dont kuku use nigeria,5.419285714285714,6.865190928571433,4.19857142857143,89.89642857142859,68.28571428571428,8.457142857142857,28.285714285714285,8.841846274778883,1.8979428571428576,59,2,12,1,1,17,14,14,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
stay safe home everyday learn make ur lockdown learn,6.096666666666668,9.65765866666667,2.342222222222226,94.30000000000003,73.44444444444446,3.6,31.22222222222222,3.1291,0.9686888888888898,44,2,7,0,1,11,8,9,0.0,0.734,0.266,0.4404,0,1,0,0,0,0,0.0
